name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,language
那不是雪中紅,JPM,30,0.607,0.933,9.0,-5.169,0.0,0.0337,0.00274,0.0,0.117,0.8,103.055,219320.0,2011.0,Mandarin
一千零一夜,蜜雪薇琪,20,0.695,0.574,1.0,-6.568,1.0,0.0281,0.493,0.0,0.0557,0.514,110.947,228333.0,2006.0,Mandarin
泡沫,G.E.M.,59,0.551,0.403,4.0,-8.391,1.0,0.0307,0.237,0.0,0.165,0.162,136.02,258866.0,2012.0,Mandarin
安靜,Jay Chou,0,0.505,0.401,10.0,-7.869,1.0,0.0282,0.613,8.69e-06,0.11,0.125,143.864,334240.0,2001.0,Mandarin
寂屋出租,Will Pan,0,0.474,0.6459999999999999,11.0,-6.757999999999999,1.0,0.0754,0.34,0.0,0.08900000000000001,0.364,126.109,297680.0,2009.0,Mandarin
不能說的秘密,Jay Chou,54,0.547,0.588,7.0,-8.323,1.0,0.0246,0.28800000000000003,0.0,0.146,0.183,143.922,296533.0,2007.0,Mandarin
軌跡,Jay Chou,49,0.445,0.476,9.0,-6.964,1.0,0.0268,0.21,0.000127,0.0788,0.17,75.208,322320.0,2003.0,Mandarin
因為愛情,Eason Chan,55,0.412,0.205,5.0,-11.245,1.0,0.0316,0.858,0.0,0.104,0.297,175.942,216893.0,2011.0,Mandarin
喜歡寂寞,Sodagreen,0,0.375,0.5379999999999999,11.0,-7.692,1.0,0.0296,0.479,0.0,0.115,0.226,136.138,260653.0,2011.0,Mandarin
你不知道的事,Leehom Wang,0,0.493,0.295,1.0,-9.924,1.0,0.0251,0.494,0.0,0.13,0.301,86.98200000000001,277160.0,2010.0,Mandarin
改變自己,Leehom Wang,0,0.826,0.594,9.0,-5.602,1.0,0.036000000000000004,0.0294,0.0,0.0449,0.914,104.509,193800.0,2007.0,Mandarin
花田錯,Leehom Wang,0,0.718,0.485,6.0,-6.987,0.0,0.0493,0.289,0.0,0.0723,0.7440000000000001,133.066,226333.0,2005.0,Mandarin
我們都傻,Rainie Yang,45,0.477,0.453,5.0,-8.976,0.0,0.0376,0.755,0.0,0.146,0.271,133.91,330867.0,2011.0,Mandarin
她的睫毛,Jay Chou,45,0.44,0.731,9.0,-5.381,1.0,0.0285,0.0435,0.031,0.0884,0.373,152.215,232893.0,2003.0,Mandarin
一路向北,Jay Chou,0,0.456,0.617,5.0,-6.252000000000002,1.0,0.0273,0.0133,5.95e-05,0.116,0.3,133.917,294240.0,2005.0,Mandarin
聽媽媽的話,Jay Chou,0,0.7190000000000001,0.64,10.0,-6.615,1.0,0.0287,0.391,6.52e-05,0.11,0.595,92.989,263973.0,2006.0,Mandarin
不具名的悲傷,Show Luo,0,0.619,0.5770000000000001,9.0,-5.667999999999998,1.0,0.0258,0.693,0.0,0.116,0.298,84.05,302573.0,2012.0,Mandarin
射手,Magic Power,0,0.747,0.785,8.0,-4.873,1.0,0.0372,0.00897,4.17e-05,0.0719,0.505,129.989,239733.0,2013.0,Mandarin
天機,Magic Power,0,0.513,0.975,3.0,-3.479,0.0,0.249,0.0024,9.32e-05,0.0808,0.503,80.062,275040.0,2013.0,Mandarin
Marry Me,Jam Hsiao,38,0.626,0.561,1.0,-6.013,1.0,0.0296,0.759,0.0,0.0896,0.366,129.83700000000002,279792.0,2012.0,Mandarin
以愛之名,Jam Hsiao,14,0.504,0.454,8.0,-7.034,1.0,0.0298,0.272,0.0,0.108,0.248,119.951,238690.0,2012.0,Mandarin
忘不記,Jia Jia,0,0.468,0.5,9.0,-6.584,0.0,0.0272,0.748,0.0,0.102,0.18,80.98,269267.0,2013.0,Mandarin
填空,Jia Jia,0,0.594,0.456,0.0,-6.857,1.0,0.0298,0.8,0.0,0.0712,0.293,119.986,245960.0,2013.0,Mandarin
麥田捕手,Ann Bai,0,0.6759999999999999,0.675,8.0,-7.686,1.0,0.0458,0.104,0.000219,0.0893,0.33,95.009,262827.0,2013.0,Mandarin
是什麼讓我遇見這樣的你,Ann Bai,0,0.349,0.294,1.0,-12.184,1.0,0.0468,0.933,1.97e-06,0.132,0.248,77.342,265093.0,2013.0,Mandarin
雨眠,Mayday,0,0.499,0.765,7.0,-3.224,1.0,0.0277,0.0306,0.0,0.353,0.6890000000000001,147.89600000000004,222773.0,2000.0,Mandarin
終結孤單,Mayday,0,0.518,0.954,0.0,-2.501,1.0,0.0538,0.0646,0.0,0.325,0.7859999999999999,100.07,189160.0,2000.0,Mandarin
倔強,Mayday,0,0.461,0.68,9.0,-4.989,1.0,0.0343,0.0516,2.94e-06,0.156,0.66,155.942,261618.0,2004.0,Mandarin
孫悟空,Mayday,0,0.512,0.8240000000000001,9.0,-4.89,1.0,0.0335,0.00993,1.09e-05,0.235,0.61,104.907,252530.0,2004.0,Mandarin
牙關,Mayday,0,0.44,0.8540000000000001,0.0,-2.944,1.0,0.0566,0.171,0.0,0.124,0.521,151.931,304493.0,2005.0,Mandarin
擁抱,Mayday,0,0.552,0.32299999999999995,11.0,-7.733,1.0,0.0327,0.82,0.0,0.107,0.264,128.718,254800.0,1999.0,Mandarin
志明與春嬌,Mayday,0,0.556,0.664,4.0,-3.915,1.0,0.0257,0.14800000000000002,0.0,0.17,0.494,78.169,281867.0,1999.0,Mandarin
人生海海,Mayday,0,0.473,0.902,4.0,-3.028,1.0,0.0393,0.064,0.0,0.168,0.649,89.935,282501.0,2001.0,Mandarin
恒星的恒心,Mayday,0,0.38,0.675,9.0,-2.975,1.0,0.0299,0.00104,9.1e-05,0.0711,0.603,159.822,254733.0,2003.0,Mandarin
約翰藍儂,Mayday,0,0.5710000000000001,0.88,0.0,-2.919,1.0,0.038,0.0639,0.0,0.122,0.79,136.006,205215.0,2004.0,Mandarin
溫柔 [還你自由版],Mayday,0,0.34,0.442,7.0,-6.799,1.0,0.0325,0.14300000000000002,1.55e-06,0.106,0.214,135.673,389965.0,2005.0,Mandarin
知足,Mayday,0,0.406,0.23,4.0,-9.007,1.0,0.0297,0.88,0.0,0.107,0.395,159.914,256693.0,2005.0,Mandarin
戀愛Ing,Mayday,0,0.662,0.5489999999999999,0.0,-3.791,1.0,0.0317,0.101,0.0,0.168,0.858,98.523,169348.0,2005.0,Mandarin
垃圾車(朋友版),Mayday,0,0.472,0.701,5.0,-5.165,1.0,0.0309,0.384,0.0,0.16,0.706,108.066,243719.0,2004.0,Mandarin
如果有一天,Fish Leong,0,0.54,0.506,2.0,-6.872999999999998,1.0,0.025,0.16,0.0,0.0932,0.157,99.011,282373.0,2000.0,Mandarin
可惜不是你,Fish Leong,0,0.374,0.32,6.0,-8.593,1.0,0.0318,0.83,0.0,0.179,0.354,73.821,285831.0,2005.0,Mandarin
分手快樂(獨唱版),Fish Leong,0,0.51,0.416,3.0,-9.412,1.0,0.0329,0.45,0.0,0.174,0.16699999999999998,137.52,276326.0,2002.0,Mandarin
寧夏,Fish Leong,0,0.434,0.546,6.0,-6.881,1.0,0.0277,0.58,0.0,0.0839,0.256,166.01,209656.0,2004.0,Mandarin
慢慢等(全新編曲),WeiBird,33,0.618,0.463,5.0,-9.588,1.0,0.0304,0.413,0.0,0.106,0.374,127.994,233347.0,2010.0,Mandarin
因為愛,WeiBird,43,0.542,0.441,7.0,-9.04,1.0,0.0353,0.647,0.0,0.109,0.163,143.99,245440.0,2010.0,Mandarin
有沒有,WeiBird,44,0.526,0.293,7.0,-10.401,1.0,0.0293,0.172,0.0,0.233,0.213,113.94,252227.0,2010.0,Mandarin
有人在等我,WeiBird,38,0.268,0.426,9.0,-9.186,1.0,0.0321,0.515,0.0,0.146,0.249,144.076,266453.0,2012.0,Mandarin
她說,JJ Lin,60,0.335,0.326,0.0,-7.223,1.0,0.0331,0.948,0.0,0.0619,0.326,169.267,318499.0,2010.0,Mandarin
愛笑的眼睛,JJ Lin,52,0.648,0.423,1.0,-7.114,1.0,0.0312,0.759,0.0,0.103,0.397,132.63299999999998,251521.0,2010.0,Mandarin
當你,JJ Lin,57,0.6509999999999999,0.476,0.0,-7.131,1.0,0.028,0.7390000000000001,0.0,0.103,0.365,133.964,249248.0,2010.0,Mandarin
小酒窩,JJ Lin,56,0.637,0.442,3.0,-6.073,1.0,0.0254,0.732,0.0,0.127,0.338,95.201,218027.0,2008.0,Mandarin
期待你的愛,JJ Lin,45,0.438,0.413,10.0,-9.012,1.0,0.0348,0.7020000000000001,0.0,0.1,0.211,169.608,231511.0,2008.0,Mandarin
Always Online,JJ Lin,45,0.7979999999999999,0.55,0.0,-6.1370000000000005,1.0,0.0453,0.443,0.0,0.171,0.695,119.998,225013.0,2008.0,Mandarin
不潮不用花錢,JJ Lin,45,0.789,0.701,9.0,-5.1770000000000005,0.0,0.0318,0.201,1.93e-06,0.0814,0.6459999999999999,112.005,233507.0,2008.0,Mandarin
사랑해요只對你說,JJ Lin,36,0.628,0.376,3.0,-8.655,1.0,0.038,0.919,0.000445,0.145,0.16,132.935,230000.0,2006.0,Mandarin
不死之身,JJ Lin,32,0.35100000000000003,0.584,9.0,-6.909,0.0,0.0434,0.718,3.48e-05,0.105,0.173,103.018,227000.0,2006.0,Mandarin
原來,JJ Lin,38,0.605,0.5,0.0,-7.0070000000000014,1.0,0.0293,0.5579999999999999,0.0,0.114,0.307,124.263,224000.0,2006.0,Mandarin
波間帶,JJ Lin,22,0.825,0.8240000000000001,9.0,-4.064,0.0,0.07,0.0127,4.94e-05,0.096,0.7959999999999999,109.978,214000.0,2006.0,Mandarin
修煉愛情,JJ Lin,0,0.471,0.648,3.0,-3.968,1.0,0.0342,0.63,0.0,0.122,0.239,135.053,287000.0,2013.0,Mandarin
黑暗騎士 - feat. 五月天,JJ Lin,0,0.562,0.873,9.0,-4.397,0.0,0.0442,0.0594,0.0,0.0809,0.542,115.0,304373.0,2013.0,Mandarin
零度的親吻,JJ Lin,0,0.27,0.5579999999999999,5.0,-5.5139999999999985,1.0,0.0306,0.405,3.97e-06,0.0805,0.221,134.315,231093.0,2013.0,Mandarin
江南,JJ Lin,54,0.621,0.517,7.0,-9.433,0.0,0.0371,0.75,0.0,0.315,0.404,120.021,265000.0,2004.0,Mandarin
學不會,JJ Lin,50,0.453,0.604,3.0,-4.897,0.0,0.0349,0.67,0.0,0.0981,0.203,123.716,229500.0,2011.0,Mandarin
Love U U,JJ Lin,52,0.399,0.34700000000000003,2.0,-7.872000000000001,1.0,0.0299,0.87,0.0,0.106,0.257,129.06,219511.0,2011.0,Mandarin
第幾個100天,JJ Lin,42,0.247,0.475,0.0,-6.658,1.0,0.0286,0.387,0.0,0.13,0.201,96.429,278895.0,2009.0,Mandarin
背對背擁抱,JJ Lin,54,0.392,0.564,3.0,-4.787,1.0,0.0333,0.644,0.0,0.226,0.349,129.549,234891.0,2009.0,Mandarin
星月神話,金莎,35,0.506,0.439,2.0,-8.64,1.0,0.0293,0.7929999999999999,1.14e-06,0.318,0.233,83.04299999999998,248007.0,2010.0,Mandarin
被風吹過的夏天,金莎,42,0.551,0.535,3.0,-5.809,1.0,0.0312,0.604,0.0,0.102,0.341,123.789,255947.0,2005.0,Mandarin
聽不到,Mayday,0,0.605,0.7709999999999999,9.0,-3.528,1.0,0.0374,0.14400000000000002,0.0,0.211,0.514,117.038,299359.0,2005.0,Mandarin
仰望,Rainie Yang,36,0.696,0.612,6.0,-6.188,1.0,0.0367,0.8759999999999999,0.0,0.0686,0.423,121.95,214093.0,2011.0,Mandarin
可愛,Rainie Yang,15,0.547,0.374,6.0,-9.881,1.0,0.0308,0.115,0.0,0.117,0.282,124.988,239360.0,2010.0,Mandarin
瘦瘦的,Fish Leong,0,0.75,0.442,1.0,-7.989,1.0,0.0274,0.385,0.0,0.228,0.6,114.986,236435.0,2005.0,Mandarin
心醉心碎,WeiBird,31,0.5660000000000001,0.362,7.0,-11.104,1.0,0.0341,0.5379999999999999,0.000103,0.0859,0.344,90.998,289493.0,2012.0,Mandarin
還是愛著你,WeiBird,30,0.594,0.285,7.0,-10.298,1.0,0.0337,0.847,0.0,0.0763,0.267,127.732,227080.0,2012.0,Mandarin
還是會,WeiBird,27,0.462,0.4920000000000001,4.0,-7.592,1.0,0.0326,0.5820000000000001,0.0,0.14800000000000002,0.331,165.794,239093.0,2011.0,Mandarin
旋轉門,Aggie,22,0.37,0.42,6.0,-7.903,1.0,0.0293,0.6940000000000001,0.0,0.108,0.257,171.13,267573.0,2011.0,Mandarin
踮起腳尖愛,Pei-Yu Hung,0,0.574,0.254,7.0,-10.956,1.0,0.0271,0.546,6.44e-06,0.102,0.309,134.226,284893.0,2011.0,Mandarin
現在開始,王宏恩,19,0.657,0.7559999999999999,9.0,-6.252999999999999,1.0,0.0585,0.0931,0.0,0.28800000000000003,0.684,105.041,256573.0,2011.0,Mandarin
翅膀,林依晨,29,0.546,0.436,5.0,-9.632,1.0,0.0297,0.818,0.0,0.0749,0.29,140.02100000000002,263747.0,2011.0,Mandarin
我不會喜歡你,陳柏霖,28,0.419,0.311,6.0,-9.154,0.0,0.0304,0.79,0.0,0.185,0.287,175.639,229360.0,2011.0,Mandarin
心牆,Bae Lin,11,0.638,0.628,3.0,-4.305,1.0,0.034,0.677,0.0,0.123,0.241,123.97,242653.0,2005.0,Mandarin
陪著我的時候想著她,Claire Kuo,39,0.5770000000000001,0.493,10.0,-7.207000000000002,1.0,0.0326,0.737,0.0,0.128,0.327,127.925,264840.0,2011.0,Mandarin
別去問他好嗎,Claire Kuo,21,0.583,0.386,10.0,-9.175,1.0,0.0314,0.762,0.0,0.0671,0.32299999999999995,124.08,262160.0,2012.0,Mandarin
單身美好,Claire Kuo,12,0.605,0.403,4.0,-8.632,1.0,0.0306,0.665,1.23e-06,0.107,0.123,139.961,249107.0,2012.0,Mandarin
回憶的閣樓,Claire Kuo,20,0.54,0.4970000000000001,3.0,-7.397,1.0,0.0313,0.8059999999999999,0.0,0.114,0.224,137.868,293360.0,2012.0,Mandarin
離開,Claire Kuo,18,0.551,0.456,4.0,-8.283,1.0,0.0314,0.8,0.0,0.105,0.317,139.69899999999998,240480.0,2011.0,Mandarin
往未來飛的客機,Claire Kuo,16,0.616,0.472,10.0,-7.5539999999999985,1.0,0.0276,0.752,0.0,0.123,0.301,84.01899999999998,268200.0,2011.0,Mandarin
又是艷陽天,WeiBird,22,0.494,0.524,9.0,-7.687,1.0,0.0565,0.7390000000000001,0.0,0.35600000000000004,0.434,204.125,282320.0,2011.0,Mandarin
聊天,Claire Kuo,25,0.606,0.449,7.0,-8.349,1.0,0.0309,0.444,1.13e-06,0.0947,0.345,127.936,242293.0,2010.0,Mandarin
嫁妝,Claire Kuo,14,0.7,0.5539999999999999,5.0,-6.151,1.0,0.0289,0.341,0.0,0.085,0.4920000000000001,106.979,226880.0,2010.0,Mandarin
愛你,Kimberley Chen,56,0.552,0.521,9.0,-6.721,1.0,0.0286,0.333,0.0,0.0901,0.142,144.02700000000004,207840.0,2012.0,Mandarin
Never Change,Kimberley Chen,20,0.501,0.229,0.0,-13.814,1.0,0.0382,0.8740000000000001,0.0,0.123,0.248,150.237,202160.0,2012.0,Mandarin
一個人生活(幸福蛻變版),林凡,0,0.6409999999999999,0.441,3.0,-8.206,1.0,0.0281,0.833,2.52e-06,0.111,0.215,99.943,285080.0,2012.0,Mandarin
重傷,林凡,0,0.611,0.247,7.0,-9.346,1.0,0.0311,0.946,7.55e-05,0.11,0.195,129.418,242187.0,2011.0,Mandarin
五天幾年,林凡,0,0.667,0.698,5.0,-6.568,0.0,0.0279,0.217,5.51e-05,0.111,0.5489999999999999,115.025,235027.0,2012.0,Mandarin
這樣愛你好可怕,林凡,0,0.635,0.532,7.0,-7.024,1.0,0.0281,0.703,1.12e-06,0.0847,0.311,123.938,289387.0,2012.0,Mandarin
痛癢,林凡,0,0.6829999999999999,0.462,3.0,-6.901,1.0,0.0261,0.705,0.0,0.128,0.348,105.162,259776.0,2012.0,Mandarin
好朋友只是朋友,Yisa Yu,0,0.562,0.326,8.0,-11.533,1.0,0.0476,0.679,0.0,0.0814,0.339,135.78799999999998,268657.0,2011.0,Mandarin
微加幸福,Yisa Yu,0,0.628,0.383,6.0,-12.121,1.0,0.0317,0.693,1.53e-06,0.0969,0.172,125.97,283155.0,2011.0,Mandarin
"寂寞,好了",Evan Yo,21,0.458,0.443,11.0,-7.241,1.0,0.0275,0.239,0.0,0.0725,0.0877,137.412,346493.0,2010.0,Mandarin
暗戀 (Secret Love),Z-Chen,0,0.458,0.3670000000000001,6.0,-6.78,0.0,0.0283,0.636,0.0,0.159,0.219,149.776,268773.0,2009.0,Mandarin
你看不到的天空,Evan Yo,15,0.303,0.47,10.0,-5.8,1.0,0.0316,0.569,0.0,0.125,0.228,153.96,282160.0,2010.0,Mandarin
月亮代表誰的心,David Tao,0,0.708,0.429,8.0,-7.09,1.0,0.0329,0.177,4.05e-06,0.209,0.509,84.979,204987.0,2004.0,Mandarin
二十二,David Tao,0,0.684,0.542,5.0,-5.223,1.0,0.0251,0.65,0.0,0.131,0.443,92.988,261907.0,2004.0,Mandarin
愛 很簡單,David Tao,0,0.551,0.388,1.0,-10.229,1.0,0.0307,0.5579999999999999,0.0,0.263,0.285,137.651,269533.0,1997.0,Mandarin
天后,Andrew Tan,54,0.46,0.643,9.0,-5.903,1.0,0.0309,0.199,0.0,0.0917,0.28600000000000003,160.04399999999995,289400.0,2011.0,Mandarin
勢在必行,Andrew Tan,22,0.609,0.865,11.0,-4.271,1.0,0.0363,0.16399999999999998,0.0,0.103,0.383,103.009,243267.0,2011.0,Mandarin
心.洞,Andrew Tan,30,0.534,0.623,9.0,-5.784,1.0,0.0246,0.36,0.0,0.0917,0.307,81.98899999999998,276520.0,2011.0,Mandarin
轉身之後,Bii,47,0.512,0.386,7.0,-8.687999999999999,1.0,0.0275,0.662,0.0,0.14300000000000002,0.26,66.014,225467.0,2010.0,Mandarin
你那麼愛她,林隆璇,52,0.516,0.643,10.0,-4.612,1.0,0.0296,0.467,0.0,0.105,0.201,120.155,261880.0,2005.0,Mandarin
手放開,Sam Lee,0,0.6940000000000001,0.622,1.0,-5.165,1.0,0.0377,0.312,0.0,0.106,0.456,111.941,265157.0,2004.0,Mandarin
眼底星空,Sam Lee,0,0.539,0.506,10.0,-5.438,1.0,0.0252,0.376,0.0,0.0988,0.236,79.919,267099.0,2006.0,Mandarin
遠走高飛,Sam Lee,0,0.645,0.496,7.0,-6.957000000000002,1.0,0.0242,0.5489999999999999,0.0,0.109,0.348,104.006,269944.0,2004.0,Mandarin
最近,Sam Lee,0,0.664,0.4320000000000001,11.0,-7.4060000000000015,1.0,0.0328,0.59,0.0,0.139,0.29,113.879,243442.0,2006.0,Mandarin
關於你的歌,Sam Lee,0,0.439,0.596,6.0,-4.364,1.0,0.0301,0.242,0.0,0.0668,0.467,187.849,248368.0,2006.0,Mandarin
我以為,Sam Lee,0,0.5660000000000001,0.465,9.0,-6.471,1.0,0.0249,0.402,2.71e-06,0.0867,0.206,88.932,246217.0,2006.0,Mandarin
真實 (Real),io樂團 (io),0,0.43,0.72,6.0,-6.874,0.0,0.0316,0.0729,0.0,0.146,0.3670000000000001,155.977,276347.0,2010.0,Mandarin
寂寞先生,Gary Chaw,0,0.34700000000000003,0.315,8.0,-8.794,1.0,0.0354,0.917,0.0,0.127,0.16699999999999998,117.504,267893.0,2009.0,Mandarin
背叛,Gary Chaw,0,0.365,0.449,11.0,-7.049,1.0,0.0298,0.7290000000000001,0.0,0.132,0.273,133.97799999999998,321629.0,2006.0,Mandarin
世界唯一的你,Gary Chaw,0,0.393,0.419,0.0,-8.817,1.0,0.033,0.785,0.0,0.12,0.112,119.934,279171.0,2008.0,Mandarin
梁山伯與茱麗葉,Gary Chaw,0,0.6659999999999999,0.574,2.0,-6.497000000000001,1.0,0.0289,0.78,0.0,0.0911,0.659,120.019,232897.0,2006.0,Mandarin
Superwoman,Gary Chaw,0,0.62,0.68,5.0,-5.292999999999998,1.0,0.0384,0.512,0.0,0.0843,0.498,139.864,313512.0,2007.0,Mandarin
兩隻戀人,Gary Chaw,0,0.6759999999999999,0.633,1.0,-6.886,0.0,0.0289,0.489,2.44e-06,0.181,0.343,124.978,244691.0,2006.0,Mandarin
童話,Michael Wong,0,0.5489999999999999,0.452,6.0,-5.372999999999998,1.0,0.0266,0.769,0.0,0.095,0.361,136.083,244968.0,2005.0,Mandarin
六十億分之一,Alien Huang,0,0.6,0.6990000000000001,10.0,-5.065,1.0,0.039,0.513,0.0,0.0712,0.563,147.97899999999996,330240.0,2011.0,Mandarin
搞砸了,Alien Huang,0,0.435,0.6659999999999999,7.0,-4.7410000000000005,1.0,0.0326,0.0102,7.5e-05,0.0824,0.195,78.044,298943.0,2009.0,Mandarin
地球上最浪漫的一首歌,Alien Huang,0,0.57,0.487,7.0,-6.683,1.0,0.0281,0.373,0.0,0.193,0.425,139.987,281183.0,2009.0,Mandarin
不屑,Alien Huang,0,0.659,0.493,10.0,-7.5310000000000015,1.0,0.031,0.648,0.0,0.113,0.218,120.014,277298.0,2009.0,Mandarin
鬼混,Alien Huang,0,0.472,0.929,0.0,-3.58,1.0,0.0794,0.0182,0.0,0.21600000000000005,0.833,170.078,212986.0,2009.0,Mandarin
禦守之心,Alien Huang,0,0.44,0.8290000000000001,2.0,-4.579,1.0,0.0474,0.0224,0.0,0.136,0.429,170.105,278893.0,2010.0,Mandarin
漩渦,Alien Huang,0,0.544,0.816,0.0,-2.704,0.0,0.0386,0.0167,0.0,0.0554,0.51,128.10299999999998,205533.0,2011.0,Mandarin
說謊,Yoga Lin,0,0.54,0.474,10.0,-7.588999999999999,1.0,0.0294,0.3720000000000001,0.0,0.118,0.22,128.05100000000002,264160.0,2009.0,Mandarin
思念是一種病,Zhang Zhen Yue,0,0.818,0.483,2.0,-4.974,1.0,0.14800000000000002,0.0581,0.000509,0.122,0.449,90.025,255721.0,2007.0,Mandarin
愛我別走,Zhang Zhen Yue,0,0.6459999999999999,0.35600000000000004,0.0,-10.804,1.0,0.0268,0.552,1.63e-06,0.0964,0.684,90.079,284467.0,1998.0,Mandarin
分手吧,Zhang Zhen Yue,0,0.473,0.7190000000000001,6.0,-6.006,1.0,0.0405,0.00498,9.6e-06,0.0574,0.7759999999999999,189.85,301996.0,2004.0,Mandarin
路口,Zhang Zhen Yue,0,0.664,0.342,8.0,-9.43,1.0,0.0286,0.4270000000000001,2.78e-06,0.122,0.298,148.149,235255.0,2007.0,Mandarin
就讓這首歌,Zhang Zhen Yue,0,0.679,0.848,7.0,-5.468,1.0,0.0929,0.394,0.000603,0.109,0.374,139.933,227624.0,2007.0,Mandarin
只是朋友,Zhang Zhen Yue,0,0.595,0.29100000000000004,3.0,-11.255,1.0,0.025,0.703,0.0,0.126,0.38,140.00799999999998,260227.0,2002.0,Mandarin
自由,Zhang Zhen Yue,0,0.5589999999999999,0.8290000000000001,6.0,-9.488,1.0,0.0306,0.00397,3.02e-06,0.275,0.966,149.904,261893.0,1998.0,Mandarin
我愛台妹,MC HotDog,0,0.845,0.87,11.0,-4.313,1.0,0.0576,0.0781,0.0987,0.153,0.905,107.035,238028.0,2006.0,Mandarin
差不多先生,MC HotDog,0,0.644,0.879,6.0,-4.229,0.0,0.455,0.379,0.00296,0.183,0.507,175.97299999999996,266544.0,2008.0,Mandarin
我行我素,MC HotDog,0,0.818,0.913,6.0,-4.296,1.0,0.19,0.047,0.0553,0.319,0.753,91.598,225384.0,2006.0,Mandarin
兩敗俱傷,Alan Kuo,16,0.611,0.341,10.0,-7.457000000000002,1.0,0.0271,0.915,0.0,0.126,0.151,133.954,255933.0,2007.0,Mandarin
哭笑不得,Alan Kuo,31,0.617,0.524,0.0,-7.252000000000002,1.0,0.0306,0.407,0.0,0.188,0.381,119.836,265240.0,2005.0,Mandarin
愛愛愛,Alan Kuo,11,0.6809999999999999,0.5820000000000001,7.0,-6.409,1.0,0.0788,0.652,2.6e-06,0.0741,0.916,149.99,230773.0,2009.0,Mandarin
還不能哭,Alan Kuo,7,0.498,0.5579999999999999,9.0,-5.23,1.0,0.031,0.7609999999999999,0.0,0.116,0.174,137.99200000000002,299747.0,2009.0,Mandarin
傷痕 (Scar),Tiger Hu,0,0.534,0.448,10.0,-8.131,1.0,0.0494,0.422,0.0,0.0711,0.473,143.953,269240.0,2011.0,Mandarin
靠岸,林宇中,18,0.51,0.41,1.0,-6.891,1.0,0.035,0.687,0.0,0.0873,0.502,149.986,217000.0,2005.0,Mandarin
心中無別人,Mayday,0,0.563,0.926,7.0,-2.57,1.0,0.0762,0.00676,0.0,0.199,0.485,132.023,251960.0,2000.0,Mandarin
憨人,Mayday,0,0.414,0.797,7.0,-2.46,1.0,0.0271,0.024,0.0,0.3720000000000001,0.536,160.149,250400.0,2000.0,Mandarin
溫柔,Mayday,0,0.512,0.736,7.0,-3.189,1.0,0.024,0.145,1.99e-06,0.092,0.509,147.97899999999996,269533.0,2000.0,Mandarin
瘋狂世界,Mayday,0,0.5720000000000001,0.911,7.0,-4.232,1.0,0.0617,0.4370000000000001,0.0,0.0716,0.588,145.30200000000005,213493.0,1999.0,Mandarin
借問眾神明,Mayday,0,0.518,0.59,4.0,-5.672999999999999,1.0,0.0263,0.7809999999999999,0.0,0.32299999999999995,0.625,78.49,200107.0,2001.0,Mandarin
不是故意,By2,23,0.462,0.445,3.0,-7.451,1.0,0.0315,0.698,0.0,0.28800000000000003,0.386,83.977,298971.0,2011.0,Mandarin
一樣愛著你,By2,20,0.579,0.474,8.0,-8.162,1.0,0.0318,0.836,0.0,0.135,0.274,119.857,261982.0,2011.0,Mandarin
帶我離開,By2,19,0.74,0.6920000000000001,3.0,-7.0070000000000014,1.0,0.0282,0.628,4.1e-06,0.0578,0.585,139.981,221989.0,2010.0,Mandarin
愛上你,By2,35,0.599,0.423,9.0,-7.491,1.0,0.0314,0.7909999999999999,0.0,0.0807,0.327,127.902,267990.0,2010.0,Mandarin
看不見,By2,16,0.7,0.593,5.0,-7.306,1.0,0.0519,0.626,0.0,0.287,0.407,124.029,216973.0,2011.0,Mandarin
我知道,By2,47,0.674,0.584,5.0,-5.784,1.0,0.0319,0.6779999999999999,0.0,0.098,0.29,115.92,250027.0,2009.0,Mandarin
Don't Go Away,By2,24,0.503,0.423,4.0,-7.1720000000000015,1.0,0.0306,0.403,6.46e-06,0.106,0.242,175.856,274013.0,2009.0,Mandarin
愛丫愛丫,By2,28,0.607,0.688,9.0,-4.466,1.0,0.0282,0.107,0.0,0.133,0.363,75.941,232000.0,2008.0,Mandarin
119,Da Mouth,8,0.8759999999999999,0.726,5.0,-7.603,0.0,0.105,0.0235,1.75e-06,0.0795,0.958,135.991,180027.0,2010.0,Mandarin
結果咧,Da Mouth,9,0.868,0.792,10.0,-6.988,0.0,0.127,0.111,0.0,0.91,0.939,132.018,227240.0,2010.0,Mandarin
十年,Eason Chan,58,0.6,0.468,8.0,-9.126,1.0,0.0335,0.865,3.13e-06,0.104,0.203,123.987,205424.0,2003.0,Mandarin
K歌之王,Eason Chan,50,0.396,0.353,2.0,-8.91,1.0,0.0298,0.731,1.1e-06,0.214,0.28800000000000003,76.27600000000002,218050.0,2001.0,Mandarin
微笑的起點,Christine Fan,21,0.528,0.584,8.0,-6.372000000000001,1.0,0.0257,0.608,0.0,0.233,0.34700000000000003,99.766,270779.0,2008.0,Mandarin
明白,Claire Kuo,21,0.53,0.5329999999999999,10.0,-5.9060000000000015,1.0,0.0241,0.5589999999999999,0.0,0.214,0.256,100.482,290693.0,2009.0,Mandarin
黑白配,Christine Fan,35,0.336,0.242,0.0,-11.855,1.0,0.0336,0.915,0.0,0.0903,0.4370000000000001,168.53799999999995,167267.0,2006.0,Mandarin
